,taxon_oid,Status,Study Name,Genome Name / Sample Name,Sequencing Center,IMG Genome ID,Form,Domain,Phylum,Class,Order,Family,Genus,Species,Genome Size * assembled,Gene Count * assembled,fasta_file_key,NCBI_ID,NCBI_URL,IMG_ID,IMG_url,,,,
154,2606217692,Permanent Draft,Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus,Prochlorococcus sp. MIT9107,Massachusetts Institute of Technology,2606217692,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,1699937,1973,75130,59921,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=59921,2606217692,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2606217692,,,,
155,639857006,Permanent Draft,Synechococcus sp. BL107,Synechococcus sp. BL107,J. Craig Venter Institute (JCVI),639857006,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. BL107,2283377,2555,13708,313625,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=313625,639857006,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=639857006,,,,
156,647533109,Permanent Draft,Alcanivorax sp. DG881,Alcanivorax sp. DG881,J. Craig Venter Institute (JCVI),647533109,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Oceanospirillales,Alcanivoracaceae,Alcanivorax,Alcanivorax sp. DG881,3804728,3384,41862,236097,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=236097,647533109,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=647533109,,,,
157,638341135,Permanent Draft,Nitrococcus mobilis Nb-231,Nitrococcus mobilis Nb-231,J. Craig Venter Institute (JCVI),638341135,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Ectothiorhodospiraceae,,Nitrococcus mobilis,3617638,3552,75305,314278,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=314278,638341135,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638341135,,,,
158,2547132385,Permanent Draft,Microbulbifer agarilyticus S89,Microbulbifer agarilyticus S89,Korea Institute of Ocean Science and Technology (KIOST),2547132385,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer agarilyticus,3862761,3264,75463,1042377,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1042377,2547132385,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2547132385,,,,
159,2654587886,Draft,"Water column microbial communities from Red Sea, Saudi Arabia",SAR116 cluster alphaproteobacterium REDSEA-S2_B12,King Abdullah University of Science and Technology,2654587886,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,unclassified,unclassified,unclassified,unclassified,1534065,1796,12438,62654,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=62654,2654587886,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2654587886,,,,
160,2639763089,Permanent Draft,Trichodesmium erythraeum 21-75 genome sequencing,Trichodesmium erythraeum 21-75,University of Southern California,2639763089,Cellular organism,Bacteria,Cyanobacteria,unclassified,Oscillatoriales,Microcoleaceae,Trichodesmium,Trichodesmium erythraeum,10718755,15971,75667,1045866,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1045866,2639763089,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2639763089,,,,
161,637000194,Finished,Five Bacteria involved in Nitrification,Nitrosococcus oceani C-107,DOE Joint Genome Institute (JGI),637000194,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Nitrosococcus,Nitrosococcus oceani,3522111,3190,76029,323261,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=323261,637000194,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000194,,,,
162,640753041,Finished,Prochlorococcus sp. MIT9215,Prochlorococcus sp. MIT9215,DOE Joint Genome Institute (JGI),640753041,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,1738790,2059,54276,93060,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=93060,640753041,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640753041,,,,
163,639857001,Permanent Draft,Fulvimarina pelagi HTCC2506,Fulvimarina pelagi HTCC2506,J. Craig Venter Institute (JCVI),639857001,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Aurantimonadaceae,Fulvimarina,Fulvimarina pelagi,3802689,3817,57362,314231,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=314231,639857001,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=639857001,,,,
164,638341139,Permanent Draft,Oceanicola batsensis HTCC2597,Pseudooceanicola batsensis HTCC2597,J. Craig Venter Institute (JCVI),638341139,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudooceanicola,Pseudooceanicola batsensis,4437668,4261,76215,252305,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=252305,638341139,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638341139,,,,
165,637000211,Finished,Prochlorococcus sp. MIT9313,Prochlorococcus marinus MIT9313,DOE Joint Genome Institute (JGI),637000211,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,2410873,2334,76427,74547,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=74547,637000211,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000211,,,,
166,640963030,Permanent Draft,Plesiocystis pacifica SIR-1,Plesiocystis pacifica SIR-1,J. Craig Venter Institute (JCVI),640963030,Cellular organism,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Plesiocystis,Plesiocystis pacifica,10587646,8542,76634,391625,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=391625,640963030,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640963030,,,,
167,2622736407,Permanent Draft,The genome sequence of the heterocyst-forming cyanobacterial symbiont of the diatom Rhizosolenia,Richelia intracellularis RC01,"University of California, Santa Cruz",2622736407,Cellular organism,Bacteria,Cyanobacteria,unclassified,Nostocales,Nostocaceae,Richelia,Richelia intracellularis,2997884,4043,9646,1164990,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1164990,2622736407,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2622736407,,,,
168,2619619023,Permanent Draft,Creating a successional model for carbon remediation in the Gulf of Mexico,Pseudoalteromonas sp. DSM 26666,DOE Joint Genome Institute (JGI),2619619023,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,Pseudoalteromonas sp.,4024100,3672,6222,53249,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=53249,2619619023,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2619619023,,,,
169,638341215,Permanent Draft,Synechococcus sp. WH7805,Synechococcus sp. WH7805,J. Craig Venter Institute (JCVI),638341215,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. WH 7805,2620367,2937,16035,59931,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=59931,638341215,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638341215,,,,
170,640963036,Permanent Draft,Pedobacter sp. BAL39,Pedobacter sp. BAL39,J. Craig Venter Institute (JCVI),640963036,Cellular organism,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,Pedobacter sp. BAL39,5788054,5176,77527,391596,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=391596,640963036,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640963036,,,,
171,640963034,Permanent Draft,"Erythrobacter sp, SD-21",Erythrobacter sp. SD-21,J. Craig Venter Institute (JCVI),640963034,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Erythrobacteraceae,Erythrobacter,Erythrobacter sp. SD-21,2970874,2992,56795,161528,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=161528,640963034,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640963034,,,,
172,2606217687,Permanent Draft,Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus,Prochlorococcus sp. MIT9201,Massachusetts Institute of Technology,2606217687,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,1672416,1981,88244,93057,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=93057,2606217687,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2606217687,,,,
173,2521172684,Finished,"Alteromonas macleodii strains, University Miguel Hernandez, Spain",Alteromonas macleodii Black Sea 11,University Miguel Hernandez,2521172684,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas macleodii,4480507,3858,42413,1004785,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1004785,2521172684,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2521172684,,,,
174,640963026,Permanent Draft,Limnobacter sp. MED105,Limnobacter sp. MED105,J. Craig Venter Institute (JCVI),640963026,Cellular organism,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Limnobacter,Limnobacter sp. MED105,3390271,3285,59378,391597,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=391597,640963026,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640963026,,,,
175,640612219,Permanent Draft,Sagittula stellata E-37,Sagittula stellata E-37,J. Craig Venter Institute (JCVI),640612219,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Sagittula,Sagittula stellata,5262893,5121,12034,388399,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=388399,640612219,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640612219,,,,
176,638341106,Permanent Draft,Idiomarina baltica OS145,Idiomarina baltica OS145,J. Craig Venter Institute (JCVI),638341106,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Idiomarinaceae,Idiomarina,Idiomarina baltica,2722127,2660,58066,314276,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=314276,638341106,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638341106,,,,
177,2563366603,Finished,Synechococcus sp. WH 8109,Synechococcus sp. WH 8109,J. Craig Venter Institute (JCVI),2563366603,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. WH 8109,2111515,2713,15429,166314,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=166314,2563366603,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2563366603,,,,
178,2606217311,Permanent Draft,Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus,Prochlorococcus sp. SS35,Massachusetts Institute of Technology,2606217311,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,1751015,1942,58100,167553,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=167553,2606217311,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2606217311,,,,
179,640612220,Permanent Draft,Roseobacter sp. SK209-2-6,Roseobacter sp. SK209-2-6,J. Craig Venter Institute (JCVI),640612220,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,Roseobacter sp. SK209-2-6,4555826,4610,10920,388739,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=388739,640612220,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640612220,,,,
180,642555105,Finished,"Alteromonas macleodii strains, University Miguel Hernandez, Spain",Alteromonas macleodii DE,J. Craig Venter Institute (JCVI),642555105,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas mediterranea,4412282,4128,42828,1774373,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1774373,642555105,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=642555105,,,,
181,640963029,Permanent Draft,Roseobacter sp. AzwK-3b,Roseobacter sp. AzwK-3b,J. Craig Venter Institute (JCVI),640963029,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Roseobacter,Roseobacter sp. AzwK-3b,4178704,4197,10095,351016,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=351016,640963029,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640963029,,,,
182,2508501120,Finished,Protein structure adaptations and genome stability as reflected by species of the Thermotogales,Marinitoga piezophila KA3,DOE Joint Genome Institute (JGI),2508501120,Cellular organism,Bacteria,Thermotogae,Thermotogae,Petrotogales,unclassified,Marinitoga,Marinitoga piezophila,2244793,2131,60090,443254,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=443254,2508501120,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2508501120,,,,
183,638341213,Permanent Draft,Synechococcus sp. RS9917,Synechococcus sp. RS9917,J. Craig Venter Institute (JCVI),638341213,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. RS9917,2579542,2822,14869,221360,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=221360,638341213,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638341213,,,,
184,2606217685,Permanent Draft,Genomes of diverse isolates of the marine cyanobacterium Prochlorococcus,Prochlorococcus sp. LG,Massachusetts Institute of Technology,2606217685,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Prochloraceae,Prochlorococcus,Prochlorococcus marinus,1754063,1946,77820,167556,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=167556,2606217685,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2606217685,,,,
185,637000308,Finished,Synechococcus elongatus PCC7942,Synechococcus elongatus PCC 7942,DOE Joint Genome Institute (JGI),637000308,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus elongatus,2742269,2719,13538,1140,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1140,637000308,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000308,,,,
187,640427148,Finished,Synechococcus sp. RCC 307,Synechococcus sp. RCC307,"CEA Genoscope, Institut Pasteur, Roscoff Center for Oceanography",640427148,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. RCC307,2224914,2588,synrcc307,316278,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=316278,640427148,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640427148,,,,
188,2708742468,Permanent Draft,"Marine cyanobacterial communities from the University of California, Santa Cruz, USA, analyzing cyanobacterial DNA methylation",Synechococcus sp. 7002,DOE Joint Genome Institute (JGI),2708742468,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. 7002,3434434,3333,Syn7002,1938862,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1938862,2708742468,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2708742468,,,,
189,637000312,Finished,Hot spring microbial mat cyanobacterial strain,Synechococcus sp. JA-2-3B'a(2-13),J. Craig Venter Institute (JCVI),637000312,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. JA-2-3B'a(2-13),3046682,2947,synja23ba,321332,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=321332,637000312,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000312,,,,
190,2528768021,Permanent Draft,Cyanobacterium sp. UCYN-A2,cyanobacterium UCYN-A,Massachusetts Institute of Technology,2528768021,Cellular organism,Bacteria,Cyanobacteria,unclassified,Chroococcales,unclassified,unclassified,unclassified,1485499,1295,UCYN-A,95881,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=95881,2528768021,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2528768021,,,,
191,637000313,Finished,Hot spring microbial mat cyanobacterial strain,Synechococcus sp. JA-3-3Ab,J. Craig Venter Institute (JCVI),637000313,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. JA-3-3Ab,2932766,2900,synja33ab,321327,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=321327,637000313,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000313,,,,
192,2531839184,Permanent Draft,Planctomyces sp PLM2 from Mohns Ridge Arctic Ocean,Planctomycetaceae bacterium KSU-1,Kyushu University,2531839184,Cellular organism,Bacteria,Planctomycetes,Planctomycetia,Candidatus Brocadiales,Candidatus Brocadiaceae,Candidatus Jettenia,Candidatus Jettenia caeni,4087350,3653,KSU-1,247490,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=247490,2531839184,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2531839184,,,,
193,640427149,Finished,Prochlorococcus sp. WH 7803,Synechococcus sp. WH7803,"CEA Genoscope, Institut Pasteur, Roscoff Center for Oceanography",640427149,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus sp. WH 7803,2366980,2591,syn7803,32051,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=32051,640427149,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=640427149,,,,
194,637000307,Finished,Synechococcus elongatus PCC 6301,Synechococcus elongatus PCC 6301,Nagoya University,637000307,Cellular organism,Bacteria,Cyanobacteria,unclassified,Synechococcales,Synechococcaceae,Synechococcus,Synechococcus elongatus,2696255,2585,syncyspcc6803,269084,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=269084,637000307,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=637000307,,,,
195,647533200,Permanent Draft,Pseudovibrio sp. JE062,Pseudovibrio sp. JE062,"J. Craig Venter Institute (JCVI), University of Maryland School of Medicine",647533200,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Pseudovibrio,Pseudovibrio sp. JE062,5726521,5323,9255,439495,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=439495,647533200,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=647533200,,,,
196,647533238,Permanent Draft,Thalassiobium sp. R2A62,Thalassobium sp. R2A62,J. Craig Venter Institute (JCVI),647533238,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Thalassobium,Thalassobium sp. R2A62,3487925,3744,16334,633131,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=633131,647533238,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=647533238,,,,
197,642555105,Finished,"Alteromonas macleodii strains, University Miguel Hernandez, Spain",Alteromonas mediterranea DE,J. Craig Venter Institute (JCVI),642555105,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Alteromonadales,Alteromonadaceae,Alteromonas,Alteromonas mediterranea,4412282,4128,42700,1774373,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1774373,642555105,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=642555105,,,,
198,2547132385,Permanent Draft,Microbulbifer agarilyticus S89,Microbulbifer agarilyticus S89,Korea Institute of Ocean Science and Technology (KIOST),2547132385,Cellular organism,Bacteria,Proteobacteria,Gammaproteobacteria,Cellvibrionales,Microbulbiferaceae,Microbulbifer,Microbulbifer agarilyticus,3862761,3264,43899,1042377,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1042377,2547132385,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2547132385,,,,
199,2663763045,Finished,Hoeflea phototrophica DFL-43,Hoeflea phototrophica DFL-43,J. Craig Venter Institute (JCVI),2663763045,Cellular organism,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Phyllobacteriaceae,Hoeflea,Hoeflea phototrophica,4468465,4295,57773,411684,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=411684,2663763045,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2663763045,,,,
200,638341246,Permanent Draft,Agreia sp. PHSC20C1,marine actinobacterium PHSC20C1,J. Craig Venter Institute (JCVI),638341246,Cellular organism,Bacteria,Actinobacteria,Actinobacteria,unclassified,unclassified,unclassified,marine actinobacterium PHSC20C1,2769012,2718,59940,312284,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=312284,638341246,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638341246,,,,
201,638275980,Finished,Emiliania huxleyi virus 86,"Emiliania huxleyi virus 86, isolate EhV86",Wellcome Trust Sanger Institute,638275980,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,unclassified,Phycodnaviridae,Coccolithovirus,Emiliania huxleyi virus 86,407339,477,638275980,181082,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=181082,638275980,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=638275980,,,,
202,2706795802,Permanent Draft,Cold-active bacteriophages from the Baltic Sea ice,Shewanella sp. phage 1/40,University of Helsinki,2706795802,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Myoviridae,unclassified,Shewanella sp. phage 1/40,139004,240,2706795802,1458860,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1458860,2706795802,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2706795802,,,,
203,2706795801,Permanent Draft,Cold-active bacteriophages from the Baltic Sea ice,Shewanella sp. phage 1/4,University of Helsinki,2706795801,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Myoviridae,unclassified,Shewanella sp. phage 1/4,133824,239,2706795801,1458859,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1458859,2706795801,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2706795801,,,,
204,2700988744,Permanent Draft,"T5likevirus, Vibrio phage vB_VorS-PVo5",Vibrio phage vB_VorS-PVo5,Molecular Research LP (MR DNA),2700988744,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Siphoviridae,unclassified,Vibrio phage vB_VorS-PVo5,80578,103,2700988744,1689660,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1689660,2700988744,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2700988744,,,,
205,642973599,Finished,Pseudomonas phage PAJU2,Pseudomonas phage PAJU2,,642973599,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Siphoviridae,unclassified,Pseudomonas phage PAJU2,46872,79,642973599,504346,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=504346,642973599,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=642973599,,,,
206,2599185141,Permanent Draft,Paracoccus phage vB_PmaS_IMEP1,Paracoccus phage vB_PmaS_IMEP1,Chinese National Human Genome Center at Shanghai,2599185141,Virus,Virus,"dsDNA viruses, no RNA stage",unclassified,Caudovirales,Siphoviridae,unclassified,Paracoccus phage vB_PmaS_IMEP1,42093,55,2599185141,1561065,http://www.ncbi.nlm.nih.gov/Taxonomy/Browser/wwwtax.cgi?id=1561065,2599185141,https://img.jgi.doe.gov/cgi-bin/m/main.cgi?section=TaxonDetail&page=taxonDetail&taxon_oid=2599185141,,,,
